year,month,capital,country_code,gas_ppi,elect_ppi,country_clean
2016,Aug,Luxembourg,City,3.795212494911854,14.823374018540713,Luxembourg
2016,Aug,Amsterdam,(NL),6.735080657757296,14.616581721135969,Netherlands
2016,Aug,Warsaw,(PL),7.76214612163046,25.108634128937165,Poland
2016,Aug,Lisbon,(PT),10.03843508095204,29.772189946335526,Portugal
2016,Aug,Bucharest,(RO),5.706854331855964,23.13662353288327,Romania
2016,Aug,Belgrade,(RS),7.1640170343390155,13.864433459364031,Serbia
2016,Aug,Bratislava,(SK),6.511384899935118,20.111531347486405,Slovakia
2016,Aug,Ljubljana,(SI),7.53200015134153,18.31373584796975,Slovenia
2016,Aug,Madrid,(ES),7.075498992367663,25.20454373507128,Spain
2016,Aug,Stockholm,(SE),15.273065083726314,12.13933972672685,Sweden
2016,Aug,Bern,(CH),NA,12.107483386304537,Switzerland
2016,Aug,Kyiv,(UA),NA,NA,Ukraine
2016,Aug,Average,-,6.891849105576406,19.688114529596362,NA
2016,Aug,Average,-,6.9023171028365065,NA,NA
2016,Sep,Vienna,(AT),6.08319872694601,17.280742376427042,Austria
2016,Sep,Brussels,(BE),4.755362867046905,16.806361600525808,Belgium
2016,Sep,Sofia,(BG),10.783350506817474,21.527943463987256,Bulgaria
2016,Sep,Zagreb,(HR),6.002353607967052,20.711150822572275,Croatia
2016,Sep,Prague,(CZ),8.378588524535072,27.814742427428154,Czech Republic
2016,Sep,Copenhagen,(DK),6.598921215281902,22.579212858497666,Denmark
2016,Sep,Tallinn,(EE),5.181780436880345,14.35526969105229,Estonia
2016,Sep,Paris,(FR),5.5264179632099095,16.471246456821454,France
2016,Sep,Berlin,(DE),6.19424422807746,28.03474068137707,Germany
2016,Sep,London,(GB),4.227265039926365,16.10017190006841,United Kingdom
2016,Sep,Athens,(GR),6.174292049495154,21.279908218458566,Greece
2016,Sep,Budapest,(HU),5.4573530540830575,19.773137567072784,Hungary
2016,Sep,Dublin,(IE),5.718512415589051,18.60856303651033,Ireland
2016,Sep,Rome,(IT),7.5779213838967525,18.436099093968,Italy
2016,Sep,Riga,(LV),5.277840235427486,23.66699350340312,Latvia
2016,Sep,Vilnius,(LT),7.011043966654281,20.119353709327616,Lithuania
2016,Sep,Luxembourg,City,3.795212494911854,14.823374018540713,Luxembourg
2016,Sep,Amsterdam,(NL),6.71314811150047,14.575644569912765,Netherlands
2016,Sep,Warsaw,(PL),7.76214612163046,25.108634128937165,Poland
2016,Sep,Lisbon,(PT),10.03843508095204,29.772189946335526,Portugal
2016,Sep,Bucharest,(RO),5.706854331855963,23.13662353288327,Romania
2016,Sep,Belgrade,(RS),7.1640170343390155,13.866808050556275,Serbia
2016,Sep,Bratislava,(SK),6.511384899935118,18.965850426524586,Slovakia
2016,Sep,Ljubljana,(SI),7.512176945643288,18.31373584796975,Slovenia
2016,Sep,Madrid,(ES),7.075498992367663,25.453130572938623,Spain
2016,Sep,Stockholm,(SE),15.273065083726314,12.09250504509753,Sweden
2016,Sep,Bern,(CH),NA,12.107483386304537,Switzerland
2016,Sep,Kyiv,(UA),NA,NA,Ukraine
2016,Sep,Average,-,6.962879301851296,19.64309057179371,NA
2016,Sep,Average,-,6.8653994353344805,NA,NA
2016,Oct,Vienna,(AT),5.919359718211645,17.164706468335208,Austria
2016,Oct,Brussels,(BE),4.670647018367661,16.844584648273592,Belgium
2016,Oct,Sofia,(BG),10.856281379810442,21.527943463987256,Bulgaria
2016,Oct,Zagreb,(HR),6.007640331458735,20.72948490032856,Croatia
2016,Oct,Prague,(CZ),8.37859885718215,27.814742427428154,Czech Republic
2016,Oct,Copenhagen,(DK),6.737556927612862,23.167565976650643,Denmark
2016,Oct,Tallinn,(EE),5.181780436880345,14.428817808750335,Estonia
2016,Oct,Paris,(FR),5.487318570727585,16.468498837137812,France
2016,Oct,Berlin,(DE),6.19424422807746,27.649232351331932,Germany
2016,Oct,London,(GB),4.5159956958570024,16.349663274361454,United Kingdom
2016,Oct,Athens,(GR),6.324305266518679,21.279908218458566,Greece
2016,Oct,Budapest,(HU),5.4573530540830575,19.773137567072784,Hungary
2016,Oct,Dublin,(IE),5.714971008409538,18.843678718143895,Ireland
2016,Oct,Rome,(IT),7.63491265559843,18.861847838181134,Italy
2016,Oct,Riga,(LV),5.277840235427486,23.66699350340312,Latvia
2016,Oct,Vilnius,(LT),7.011043966654281,20.119353709327616,Lithuania
2016,Oct,Luxembourg,City,3.7229407419031957,14.823374018540713,Luxembourg
2016,Oct,Amsterdam,(NL),6.698932669935422,14.481675219529931,Netherlands
2016,Oct,Warsaw,(PL),7.76214612163046,25.108634128937165,Poland
2016,Oct,Lisbon,(PT),10.115976679700522,29.772189946335526,Portugal
2016,Oct,Bucharest,(RO),5.706811727493649,23.136623532883267,Romania
2016,Oct,Belgrade,(RS),7.1640189711602495,14.376780580600611,Serbia
2016,Oct,Bratislava,(SK),6.511384899935118,18.965850426524586,Slovakia
2016,Oct,Ljubljana,(SI),7.393060475089272,18.31373584796975,Slovenia
2016,Oct,Madrid,(ES),7.125346773459932,26.069193605914208,Spain
2016,Oct,Stockholm,(SE),15.273065083726314,12.35021496764634,Sweden
2016,Oct,Bern,(CH),NA,12.107483386304537,Switzerland
2016,Oct,Kyiv,(UA),NA,NA,Ukraine
2016,Oct,Average,-,6.867180580950051,19.723212155868932,NA
2016,Oct,Average,-,6.878597442111982,NA,NA
2016,Nov,Vienna,(AT),5.935693430004378,17.18693893606505,Austria
2016,Nov,Brussels,(BE),4.776984691639098,17.406120464620695,Belgium
2016,Nov,Sofia,(BG),10.856281379810442,21.527943463987256,Bulgaria
2016,Nov,Zagreb,(HR),6.003981354023032,20.716767368392144,Croatia
2016,Nov,Prague,(CZ),8.378588524535074,27.814742427428158,Czech Republic
2016,Nov,Copenhagen,(DK),7.155083397603289,23.280384414140425,Denmark
2016,Nov,Tallinn,(EE),5.181780436880345,14.62463616314629,Estonia
2016,Nov,Paris,(FR),5.5531247155199726,16.470111155632726,France
2016,Nov,Berlin,(DE),6.162681309891867,28.03474068137707,Germany
2016,Nov,London,(GB),4.515818500702963,16.349663274361454,United Kingdom
2016,Nov,Athens,(GR),6.712732346311738,21.279908218458566,Greece
2016,Nov,Budapest,(HU),5.4573530540830575,19.773137567072784,Hungary
2016,Nov,Dublin,(IE),5.714971008409538,18.843678718143895,Ireland
2016,Nov,Rome,(IT),7.5954234524111985,18.751583159915583,Italy
2016,Nov,Riga,(LV),5.277840235427486,23.66699350340312,Latvia
2016,Nov,Vilnius,(LT),7.011043966654281,20.119353709327616,Lithuania
2016,Nov,Luxembourg,City,3.7229407419031957,14.823374018540713,Luxembourg
2016,Nov,Amsterdam,(NL),6.733463576027043,14.61783885047668,Netherlands
2016,Nov,Warsaw,(PL),7.76214612163046,25.108634128937165,Poland
2016,Nov,Lisbon,(PT),10.115976679700522,29.781399060724706,Portugal
2016,Nov,Bucharest,(RO),5.706854331855964,23.136623532883267,Romania
2016,Nov,Belgrade,(RS),7.164017034339015,14.37775914619738,Serbia
2016,Nov,Bratislava,(SK),6.511384899935118,18.965850426524586,Slovakia
2016,Nov,Ljubljana,(SI),7.364988961655516,18.311367942302297,Slovenia
2016,Nov,Madrid,(ES),7.125346773459932,26.598791651805495,Spain
2016,Nov,Stockholm,(SE),15.273065083726314,12.759671550998382,Sweden
2016,Nov,Bern,(CH),NA,12.107483386304537,Switzerland
2016,Nov,Kyiv,(UA),NA,NA,Ukraine
2016,Nov,Average,-,7.003738769712453,19.815595854559742,NA
2016,Nov,Average,-,6.914214077236187,NA,NA
2016,Dec,Vienna,(AT),6.12030842951268,17.242051139273485,Austria
2016,Dec,Brussels,(BE),4.812088387701137,17.430028661886297,Belgium
2016,Dec,Sofia,(BG),10.856281379810442,21.527943463987256,Bulgaria
2016,Dec,Zagreb,(HR),5.994786854781461,20.685041703266812,Croatia
2016,Dec,Prague,(CZ),8.378588524535072,27.814742427428154,Czech Republic
2016,Dec,Copenhagen,(DK),7.323010044889613,22.908196801726678,Denmark
2016,Dec,Tallinn,(EE),5.181780436880345,14.815734946058281,Estonia
2016,Dec,Paris,(FR),5.677767130048588,16.470111155632726,France
2016,Dec,Berlin,(DE),6.162681309891867,28.03474068137707,Germany
2016,Dec,London,(GB),4.515818500702964,16.63364638102811,United Kingdom
2016,Dec,Athens,(GR),6.877479004292932,21.227671473245014,Greece
2016,Dec,Budapest,(HU),5.457353054083057,19.773137567072784,Hungary
2016,Dec,Dublin,(IE),5.714971008409538,18.83937120476463,Ireland
2016,Dec,Rome,(IT),7.5954234524111985,18.751583159915583,Italy
2016,Dec,Riga,(LV),5.277840235427486,23.316747802452998,Latvia
2016,Dec,Vilnius,(LT),7.011043966654281,20.119353709327616,Lithuania
2016,Dec,Luxembourg,City,3.7229407419031957,14.823374018540713,Luxembourg
2016,Dec,Amsterdam,(NL),6.739890070893397,14.55358976811806,Netherlands
2016,Dec,Warsaw,(PL),7.762146121630459,25.10863412893717,Poland
2016,Dec,Lisbon,(PT),10.115976679700522,29.781399060724706,Portugal
2016,Dec,Bucharest,(RO),5.706854331855964,23.136623532883267,Romania
2016,Dec,Belgrade,(RS),7.1640170343390155,14.376809353259468,Serbia
2016,Dec,Bratislava,(SK),6.511384899935118,18.965850426524586,Slovakia
2016,Dec,Ljubljana,(SI),7.3458201671495145,18.311367942302297,Slovenia
2016,Dec,Madrid,(ES),7.162937359044058,27.052732833998036,Spain
2016,Dec,Stockholm,(SE),15.273065083726314,12.594676024074513,Sweden
2016,Dec,Bern,(CH),NA,12.107483386304537,Switzerland
2016,Dec,Kyiv,(UA),NA,NA,Ukraine
2016,Dec,Average,-,6.931929487034849,19.838737852554598,NA
2016,Dec,Average,-,6.940855931161933,NA,NA
2017,Jan,Vienna,(AT),6.383132159410144,16.296882971868133,Austria
2017,Jan,Brussels,(BE),4.951848703447896,17.019091134488008,Belgium
2017,Jan,Sofia,(BG),10.501054675559049,20.984641445855083,Bulgaria
2017,Jan,Zagreb,(HR),6.142392382828116,20.753156299183654,Croatia
2017,Jan,Prague,(CZ),8.219223285411784,27.22861028329626,Czech Republic
2017,Jan,Copenhagen,(DK),7.467372946928842,23.80558914919797,Denmark
2017,Jan,Tallinn,(EE),6.869739262431069,14.087203046636862,Estonia
2017,Jan,Paris,(FR),6.008778164908553,16.472623549277017,France
2017,Jan,Berlin,(DE),5.99004057543342,27.997317241171643,Germany
2017,Jan,London,(GB),4.491418601965007,16.715583318110063,United Kingdom
2017,Jan,Athens,(GR),6.840322101388691,21.4550355227118,Greece
2017,Jan,Budapest,(HU),5.237564468729366,18.97378371375632,Hungary
2017,Jan,Dublin,(IE),5.794867629085564,19.018919511865533,Ireland
2017,Jan,Rome,(IT),7.837671457521514,18.968278356107007,Italy
2017,Jan,Riga,(LV),5.580322464574374,23.056011112922317,Latvia
2017,Jan,Vilnius,(LT),6.865667362504568,17.68541372232969,Lithuania
2017,Jan,Luxembourg,City,3.7783084876248147,14.299852648282787,Luxembourg
2017,Jan,Amsterdam,(NL),6.870349582878419,14.671346678334334,Netherlands
2017,Jan,Warsaw,(PL),7.631198160159716,25.78848395120461,Poland
2017,Jan,Lisbon,(PT),9.325793043898173,29.6045077335177,Portugal
2017,Jan,Bucharest,(RO),5.543996946686191,21.57332582998341,Romania
2017,Jan,Belgrade,(RS),6.387548366400159,14.086118305689142,Serbia
2017,Jan,Bratislava,(SK),6.261460691248071,19.00946612215544,Slovakia
2017,Jan,Ljubljana,(SI),7.449173772861736,18.32327840334321,Slovenia
2017,Jan,Madrid,(ES),7.44169465061408,27.935647057184326,Spain
2017,Jan,Stockholm,(SE),15.051711162317964,12.11031868568586,Sweden
2017,Jan,Bern,(CH),NA,11.534871886800088,Switzerland
2017,Jan,Kyiv,(UA),NA,NA,Ukraine
2017,Jan,Average,-,7.085153505768836,19.630648430529607,NA
2017,Jan,Average,-,6.958563504108354,NA,NA
2017,Feb,Vienna,(AT),6.409391763632012,16.39883173162744,Austria
2017,Feb,Brussels,(BE),5.003063298661535,17.010236248361846,Belgium
2017,Feb,Sofia,(BG),10.501054675559049,20.984641445855083,Bulgaria
2017,Feb,Zagreb,(HR),6.13608454566451,20.731844158505034,Croatia
2017,Feb,Prague,(CZ),8.634708190382216,27.22861028329626,Czech Republic
2017,Feb,Copenhagen,(DK),7.651145806094707,23.861929296765684,Denmark
2017,Feb,Tallinn,(EE),6.869739262431069,14.005002401049785,Estonia
2017,Feb,Paris,(FR),5.9905033253312725,16.480922992770168,France
2017,Feb,Berlin,(DE),5.960162301733678,27.997317241171643,Germany
2017,Feb,London,(GB),4.476681512363443,16.80203936880693,United Kingdom
2017,Feb,Athens,(GR),7.321501086878627,21.4550355227118,Greece
2017,Feb,Budapest,(HU),5.237564468729366,18.97378371375632,Hungary
2017,Feb,Dublin,(IE),5.794867629085564,19.018919511865533,Ireland
2017,Feb,Rome,(IT),7.834250964760582,18.7060100150325,Italy
2017,Feb,Riga,(LV),5.580322464574374,23.056011112922317,Latvia
2017,Feb,Vilnius,(LT),6.865667362504568,17.68541372232969,Lithuania
2017,Feb,Luxembourg,City,3.7783084876248147,14.299852648282787,Luxembourg
2017,Feb,Amsterdam,(NL),6.90466960971528,14.721846079564736,Netherlands
2017,Feb,Warsaw,(PL),7.631198160159717,25.78848395120461,Poland
2017,Feb,Lisbon,(PT),9.325793043898173,29.6045077335177,Portugal
2017,Feb,Bucharest,(RO),5.547113256376204,21.573325829983403,Romania
2017,Feb,Belgrade,(RS),6.377518939393939,14.082881908932054,Serbia
2017,Feb,Bratislava,(SK),6.261460691248071,19.00946612215544,Slovakia
2017,Feb,Ljubljana,(SI),7.449173772861736,18.42263177446663,Slovenia
2017,Feb,Madrid,(ES),7.5625754885981005,26.703183559377,Spain
2017,Feb,Stockholm,(SE),15.051711162317964,11.955896127922054,Sweden
2017,Feb,Bern,(CH),NA,11.534871886800088,Switzerland
2017,Feb,Kyiv,(UA),NA,NA,Ukraine
2017,Feb,Average,-,7.031148493247464,19.61293379887326,NA
2017,Feb,Average,-,7.006008895022329,NA,NA
2017,Mar,Vienna,(AT),6.53145661594633,16.45674381272258,Austria
2017,Mar,Brussels,(BE),5.016416466939791,17.019592068046002,Belgium
2017,Mar,Sofia,(BG),10.501054675559049,20.984641445855083,Bulgaria
2017,Mar,Zagreb,(HR),6.156113065697655,20.799514046845477,Croatia
2017,Mar,Prague,(CZ),8.634708190382218,27.22861028329626,Czech Republic
2017,Mar,Copenhagen,(DK),7.60482659065133,23.63084071282933,Denmark
2017,Mar,Tallinn,(EE),6.869739262431069,14.100993033103673,Estonia
2017,Mar,Paris,(FR),6.124672905335078,16.491884275114156,France
2017,Mar,Berlin,(DE),5.921615639985245,27.79075798523024,Germany
2017,Mar,London,(GB),4.585174415080293,16.764117221570682,United Kingdom
2017,Mar,Athens,(GR),8.265055060554666,21.4550355227118,Greece
2017,Mar,Budapest,(HU),5.237564468729366,18.97378371375632,Hungary
2017,Mar,Dublin,(IE),5.794867629085564,19.018919511865533,Ireland
2017,Mar,Rome,(IT),7.87099079577369,18.70771790217479,Italy
2017,Mar,Riga,(LV),5.580322464574374,23.056011112922317,Latvia
2017,Mar,Vilnius,(LT),6.865667362504568,17.68541372232969,Lithuania
2017,Mar,Luxembourg,City,3.5989103613898514,14.299852648282787,Luxembourg
2017,Mar,Amsterdam,(NL),6.8940023398491,14.69275507789395,Netherlands
2017,Mar,Warsaw,(PL),7.345222663337881,25.788483951204608,Poland
2017,Mar,Lisbon,(PT),9.325793043898173,29.6045077335177,Portugal
2017,Mar,Bucharest,(RO),5.525559620233479,21.57332582998341,Romania
2017,Mar,Belgrade,(RS),6.384289738367489,14.0867532343973,Serbia
2017,Mar,Bratislava,(SK),6.261460691248071,19.00946612215544,Slovakia
2017,Mar,Ljubljana,(SI),7.444689475206739,18.42263177446663,Slovenia
2017,Mar,Madrid,(ES),7.5625754885981005,25.87515327088083,Spain
2017,Mar,Stockholm,(SE),15.051711162317964,12.022142283867488,Sweden
2017,Mar,Bern,(CH),NA,11.534871886800088,Switzerland
2017,Mar,Kyiv,(UA),NA,NA,Ukraine
2017,Mar,Average,-,7.166041501676221,19.614616956336626,NA
2017,Mar,Average,-,7.03671000744912,NA,NA
2017,Apr,Vienna,(AT),6.5383951577883925,16.565974626750414,Austria
2017,Apr,Brussels,(BE),4.858934580101299,16.819372972863565,Belgium
2017,Apr,Sofia,(BG),11.587720875060809,21.168663796649206,Bulgaria
2017,Apr,Zagreb,(HR),6.194822498101084,20.908429527062392,Croatia
2017,Apr,Prague,(CZ),8.634708190382218,27.22861028329626,Czech Republic
2017,Apr,Copenhagen,(DK),7.25924134282709,22.953345510334625,Denmark
2017,Apr,Tallinn,(EE),7.474516250847928,13.965481378382334,Estonia
2017,Apr,Paris,(FR),6.069911828708365,16.495534864916287,France
2017,Apr,Berlin,(DE),5.921615639985245,28.40392128817591,Germany
2017,Apr,London,(GB),4.546794695410887,17.196851057255422,United Kingdom
2017,Apr,Athens,(GR),8.169505291068486,21.4550355227118,Greece
2017,Apr,Budapest,(HU),5.237564468729365,18.97378371375632,Hungary
2017,Apr,Dublin,(IE),5.794867629085564,18.996717846840113,Ireland
2017,Apr,Rome,(IT),7.738229666821633,19.103876598189355,Italy
2017,Apr,Riga,(LV),5.580322464574374,23.056011112922317,Latvia
2017,Apr,Vilnius,(LT),6.865667362504568,17.68541372232969,Lithuania
2017,Apr,Luxembourg,City,3.7783084876248147,14.299852648282787,Luxembourg
2017,Apr,Amsterdam,(NL),6.863892676732809,14.635885836650916,Netherlands
2017,Apr,Warsaw,(PL),7.418897706586897,25.78685603407534,Poland
2017,Apr,Lisbon,(PT),9.325793043898173,29.6045077335177,Portugal
2017,Apr,Bucharest,(RO),5.65885177239759,21.573325829983407,Romania
2017,Apr,Belgrade,(RS),6.384289738367489,14.087855746671991,Serbia
2017,Apr,Bratislava,(SK),6.21669145841007,19.00946612215544,Slovakia
2017,Apr,Ljubljana,(SI),7.439126480152894,18.42263177446663,Slovenia
2017,Apr,Madrid,(ES),7.62890769873301,26.389305658377932,Spain
2017,Apr,Stockholm,(SE),15.051711162317964,11.983794472098362,Sweden
2017,Apr,Bern,(CH),NA,11.534871886800088,Switzerland
2017,Apr,Kyiv,(UA),NA,NA,Ukraine
2017,Apr,Average,-,7.11419993715406,19.660557928809816,NA
2017,Apr,Average,-,7.086126467969962,NA,NA
2017,May,Vienna,(AT),6.353317606189239,16.5885601358169,Austria
2017,May,Brussels,(BE),4.84912011948193,16.629476144936774,Belgium
2017,May,Sofia,(BG),11.587720875060809,21.185725471557273,Bulgaria
2017,May,Zagreb,(HR),6.210473323807723,20.98308576259426,Croatia
2017,May,Prague,(CZ),8.63470819038222,27.22861028329626,Czech Republic
2017,May,Copenhagen,(DK),7.259332802445121,22.57426138408028,Denmark
2017,May,Tallinn,(EE),7.474516250847928,14.073600154958509,Estonia
2017,May,Paris,(FR),5.915942704136447,16.47624441114916,France
2017,May,Berlin,(DE),5.921615639985245,28.40392128817591,Germany
2017,May,London,(GB),4.546847843215625,16.85850123246979,United Kingdom
2017,May,Athens,(GR),7.667869001266034,21.4550355227118,Greece
2017,May,Budapest,(HU),5.237563905417194,18.97378371375632,Hungary
2017,May,Dublin,(IE),5.794867629085564,18.996717846840113,Ireland
2017,May,Rome,(IT),7.7197192520015685,19.09659407040167,Italy
2017,May,Riga,(LV),5.580322464574374,23.056011112922317,Latvia
2017,May,Vilnius,(LT),6.865667362504568,17.68541372232969,Lithuania
2017,May,Luxembourg,City,3.7783084876248147,14.299852648282787,Luxembourg
2017,May,Amsterdam,(NL),6.842631252168827,14.637695421268006,Netherlands
2017,May,Warsaw,(PL),7.418955519933527,25.794968487769523,Poland
2017,May,Lisbon,(PT),9.325793043898173,29.6045077335177,Portugal
2017,May,Bucharest,(RO),5.65885177239759,21.573325829983407,Romania
2017,May,Belgrade,(RS),6.384288019819741,14.094021166129108,Serbia
2017,May,Bratislava,(SK),6.21669145841007,19.00946612215544,Slovakia
2017,May,Ljubljana,(SI),7.4367514052708215,18.42263177446663,Slovenia
2017,May,Madrid,(ES),7.5806177218766715,25.971727104251407,Spain
2017,May,Stockholm,(SE),15.051711162317964,12.173579283860223,Sweden
2017,May,Bern,(CH),NA,11.534871886800088,Switzerland
2017,May,Kyiv,(UA),NA,NA,Ukraine
2017,May,Average,-,7.182627872961851,19.59312436050333,NA
2017,May,Average,-,7.050546339004607,NA,NA
2017,June,Vienna,(AT),6.352887407945694,16.569286492878103,Austria
2017,June,Brussels,(BE),4.7656560289968,16.61312243524548,Belgium
2017,June,Sofia,(BG),11.587720875060809,21.185725471557273,Bulgaria
2017,June,Zagreb,(HR),6.214900426513328,20.998137516559805,Croatia
2017,June,Prague,(CZ),8.634718927945547,27.228644143030824,Czech Republic
2017,June,Copenhagen,(DK),7.219163573009821,22.693199536241156,Denmark
2017,June,Tallinn,(EE),7.474516250847928,13.980426950307256,Estonia
2017,June,Paris,(FR),5.9117689027665845,16.47624441114916,France
2017,June,Berlin,(DE),5.921615639985245,28.40392128817591,Germany
2017,June,London,(GB),4.546971668581346,16.889566749044132,United Kingdom
2017,June,Athens,(GR),7.372716277312311,21.4550355227118,Greece
2017,June,Budapest,(HU),5.179045711706526,18.97378371375632,Hungary
2017,June,Dublin,(IE),5.794867629085564,18.996717846840113,Ireland
2017,June,Rome,(IT),7.7197192520015685,19.07875548253363,Italy
2017,June,Riga,(LV),5.580322464574374,23.056011112922317,Latvia
2017,June,Vilnius,(LT),6.865667362504568,17.68541372232969,Lithuania
2017,June,Luxembourg,City,3.7783084876248147,14.299852648282787,Luxembourg
2017,June,Amsterdam,(NL),6.831156080268558,14.628882467274128,Netherlands
2017,June,Warsaw,(PL),7.418956012002612,25.795171211465227,Poland
2017,June,Lisbon,(PT),9.325793043898173,29.6045077335177,Portugal
2017,June,Bucharest,(RO),5.65885177239759,21.573484102429973,Romania
2017,June,Belgrade,(RS),6.384288015671285,14.097089314029295,Serbia
2017,June,Bratislava,(SK),6.21669145841007,19.00946612215544,Slovakia
2017,June,Ljubljana,(SI),7.388165266580626,18.214301938708623,Slovenia
2017,June,Madrid,(ES),7.485970927337845,26.117145580246028,Spain
2017,June,Stockholm,(SE),15.051711162317964,12.289161542594732,Sweden
2017,June,Bern,(CH),NA,11.534871886800088,Switzerland
2017,June,Kyiv,(UA),NA,NA,Ukraine
2017,June,Average,-,7.0519145043870495,19.596755877056097,NA
2017,June,Average,-,7.026236562513366,NA,NA
2017,July,Vienna,(AT),6.255750587109296,16.57768263055349,Austria
2017,July,Brussels,(BE),4.722450087958536,16.692027060532,Belgium
2017,July,Sofia,(BG),11.06977717249455,21.609829962129172,Bulgaria
2017,July,Zagreb,(HR),6.218413181774047,21.012588875468502,Croatia
2017,July,Prague,(CZ),8.634708190382218,27.228610283296263,Czech Republic
2017,July,Copenhagen,(DK),7.159456282732979,22.768160556510615,Denmark
2017,July,Tallinn,(EE),7.474516250847928,14.11093106804344,Estonia
2017,July,Paris,(FR),5.69503655486167,16.495534864916287,France
2017,July,Berlin,(DE),5.921615639985245,28.40392128817591,Germany
2017,July,London,(GB),4.548501991581551,16.835812768311346,United Kingdom
2017,July,Athens,(GR),7.428296383850306,21.4550355227118,Greece
2017,July,Budapest,(HU),5.179045711706526,18.97378371375632,Hungary
2017,July,Dublin,(IE),5.794867629085564,18.996717846840113,Ireland
2017,July,Rome,(IT),7.536735903964861,19.49009392273138,Italy
2017,July,Riga,(LV),5.82654607913642,23.056011112922317,Latvia
2017,July,Vilnius,(LT),7.31927908206776,17.68541372232969,Lithuania
2017,July,Luxembourg,City,3.7783084876248147,14.299852648282787,Luxembourg
2017,July,Amsterdam,(NL),6.906540836754419,14.624774571372399,Netherlands
2017,July,Warsaw,(PL),7.418897706586895,25.796603187886834,Poland
2017,July,Lisbon,(PT),9.30045248116781,29.6045077335177,Portugal
2017,July,Bucharest,(RO),5.65885177239759,26.61260939149385,Romania
2017,July,Belgrade,(RS),6.389914108137938,14.103305572006713,Serbia
2017,July,Bratislava,(SK),6.21669145841007,19.00946612215544,Slovakia
2017,July,Ljubljana,(SI),7.385527648981412,18.213199712331804,Slovenia
2017,July,Madrid,(ES),7.50083632598196,26.24018519310618,Spain
2017,July,Stockholm,(SE),15.051711162317964,12.637778976052605,Sweden
2017,July,Bern,(CH),NA,11.534871886800088,Switzerland
2017,July,Kyiv,(UA),NA,NA,Ukraine
2017,July,Average,-,7.1439296924242015,19.82256934298859,NA
2017,July,Average,-,7.015104950688474,NA,NA
2017,Aug,Vienna,(AT),6.218543968947457,16.55734554436268,Austria
2017,Aug,Brussels,(BE),4.722169092905466,16.727056990047107,Belgium
2017,Aug,Sofia,(BG),11.06977717249455,21.609829962129172,Bulgaria
2017,Aug,Zagreb,(HR),6.229227230230468,21.0465431504364,Croatia
2017,Aug,Prague,(CZ),8.634708190382218,27.228610283296263,Czech Republic
2017,Aug,Copenhagen,(DK),7.156464105172487,22.614702854515652,Denmark
2017,Aug,Tallinn,(EE),7.474516250847928,14.11093106804344,Estonia
2017,Aug,Paris,(FR),5.66111104116304,16.859734707952818,France
2017,Aug,Berlin,(DE),5.921615639985245,28.40392128817591,Germany
2017,Aug,London,(GB),4.536284919179222,17.79435364338838,United Kingdom
2017,Aug,Athens,(GR),7.3835611761489925,21.4550355227118,Greece
2017,Aug,Budapest,(HU),5.179045711706526,18.97378371375632,Hungary
2017,Aug,Dublin,(IE),5.794867629085564,19.594832681759517,Ireland
2017,Aug,Rome,(IT),7.493405176207935,19.57016819396734,Italy
2017,Aug,Riga,(LV),5.82654607913642,23.056011112922317,Latvia
2017,Aug,Vilnius,(LT),7.31927908206776,17.68541372232969,Lithuania
2017,Aug,Luxembourg,City,3.7783084876248147,14.299852648282787,Luxembourg
2017,Aug,Amsterdam,(NL),6.9003662402082915,14.640274099510615,Netherlands
2017,Aug,Warsaw,(PL),7.418897706586895,25.796603187886834,Poland
2017,Aug,Lisbon,(PT),9.30045248116781,29.6045077335177,Portugal
2017,Aug,Bucharest,(RO),5.65885177239759,26.61260939149385,Romania
2017,Aug,Belgrade,(RS),6.384289738367489,14.087917798081042,Serbia
2017,Aug,Bratislava,(SK),6.21669145841007,19.00946612215544,Slovakia
2017,Aug,Ljubljana,(SI),7.385527648981412,18.213199712331804,Slovenia
2017,Aug,Madrid,(ES),7.471516292939028,25.95345537987655,Spain
2017,Aug,Stockholm,(SE),15.051711162317964,12.716828476872001,Sweden
2017,Aug,Bern,(CH),NA,11.534871886800088,Switzerland
2017,Aug,Kyiv,(UA),NA,NA,Ukraine
2017,Aug,Average,-,7.0321378286518055,19.89024235505527,NA
2017,Aug,Average,-,7.007220594410101,NA,NA
2017,Sep,Vienna,(AT),6.287680258062229,16.528774368992025,Austria
2017,Sep,Brussels,(BE),4.728858664210913,16.74790898189049,Belgium
2017,Sep,Sofia,(BG),11.06977717249455,21.609829962129172,Bulgaria
2017,Sep,Zagreb,(HR),6.236597803313919,22.909619164147237,Croatia
2017,Sep,Prague,(CZ),8.634708190382216,27.228610283296263,Czech Republic
2017,Sep,Copenhagen,(DK),7.258966963972993,22.80297292283013,Denmark
2017,Sep,Tallinn,(EE),7.474516250847928,14.204764607242183,Estonia
2017,Sep,Paris,(FR),5.668783819892111,16.85128008466514,France
2017,Sep,Berlin,(DE),5.921615639985245,28.480193128524,Germany
2017,Sep,London,(GB),4.536284919179222,17.775392569770258,United Kingdom
2017,Sep,Athens,(GR),6.800647863677359,21.4550355227118,Greece
2017,Sep,Budapest,(HU),5.179045711706526,18.97378371375632,Hungary
2017,Sep,Dublin,(IE),5.794867629085564,19.47777973945693,Ireland
2017,Sep,Rome,(IT),7.492908252320149,19.635290582322412,Italy
